T,theta_l
315.54240414068903,0.0
315.4729432317262,0.0
315.40394216023265,0.0
315.33540010601814,0.0
315.2673162246483,0.0
315.19968964768924,0.0
315.1325194829537,0.0
315.0658048147491,0.0
314.99954470412615,0.0
314.93373818913,0.0
314.8683842850511,0.0
314.80348198467846,0.0
314.7390302585536,0.0
314.6750280552252,0.0
314.6114743015055,0.0
314.5483679027268,0.0
314.4857077429995,0.0
314.4234926854709,0.0
314.36172157258414,0.0
314.3003932263389,0.0
314.23950644855216,0.0
314.17906002111977,0.0
314.1190527062785,0.0
314.0594832468693,0.0
314.00035036660006,0.0
313.94165277030976,0.0
313.88338914423286,0.0
313.8255581562639,0.0
313.7681584562226,0.0
313.7111886761191,0.0
313.6546474304203,0.0
313.5985333163151,0.0
313.5428449139813,0.0
313.4875807868514,0.0
313.4327394818795,0.0
313.37831952980764,0.0
313.3243194454329,0.0
313.2707377278734,0.0
313.2175728608355,0.0
313.16482331288023,0.0
313.1124875376894,0.0
313.0605639743323,0.0
313.00905104753156,0.0
312.9579471679291,0.0
312.9072507323516,0.0
312.85696012407584,0.0
312.8070737130936,0.0
312.7575898563759,0.0
312.7085068981375,0.0
312.6598231701,0.0
312.6115369917555,0.0
312.5636466706281,0.0
312.5161505025371,0.0
312.46904677185705,0.0
312.4223337517794,0.0
312.3760097045715,0.0
312.3300728818366,0.0
312.2845215247714,0.0
312.23935386442446,0.0
312.19456812195233,0.0
312.15016250887544,0.0
312.10613522733354,0.0
312.0624844703389,0.0
312.0192084220302,0.0
311.97630525792357,0.0
311.93377314516425,0.0
311.8916102427762,0.0
311.8498147019107,0.0
311.8083846660942,0.0
311.76731827147455,0.0
311.7266136470663,0.0
311.68626891499486,0.0
311.64628219073893,0.0
311.6066515833723,0.0
311.56737519580366,0.0
311.5284511250157,0.0
311.4898774623022,0.0
311.4516522935045,0.0
311.4137736992457,0.0
311.37623975516414,0.0
311.33904853214494,0.0
311.30219809655017,0.0
311.2656865104478,0.0
311.2295118318384,0.0
311.1936721148813,0.0
311.15816541011804,0.0
311.12298976469526,0.0
311.08814322258496,0.0
311.05362382480416,0.0
311.0194296096319,0.0
310.9855586128253,0.0
310.95200886783334,0.0
310.9187784060096,0.0
310.8858652568225,0.0
310.85326744806423,0.0
310.82098300605793,0.0
310.78900995586275,0.0
310.7573463214775,0.0
310.72599012604206,0.0
310.6949393920373,0.0
310.6641921414832,0.0
310.6337463961346,0.0
310.6036001776753,0.0
310.57375150791086,0.0
310.54419840895844,0.0
310.51493890343573,0.0
310.4859710146471,0.0
310.4572927667684,0.0
310.4289021850293,0.0
310.40079729589473,0.0
310.3729761272426,0.0
310.3454367085412,0.0
310.3181770710237,0.0
310.29119524786086,0.0
310.26448927433194,0.0
310.2380571879933,0.0
310.21189702884504,0.0
310.1860068394958,0.0
310.1603846653254,0.0
310.1350285546455,0.0
310.1099365588578,0.0
310.0851067326112,0.0
310.06053713395585,0.0
310.03622582449566,0.0
310.01217086953864,0.0
309.9883703382453,0.0
309.9648223037749,0.0
309.94152484342953,0.0
309.9184760387963,0.0
309.89567397588763,0.0
309.87311674527854,0.0
309.8508024422436,0.0
309.82872916688984,0.0
309.8068950242892,0.0
309.7852981246079,0.0
309.7639365832343,0.0
309.7428085209043,0.0
309.7219120638253,0.0
309.70124534379715,0.0
309.68080649833206,0.0
309.6605936707716,0.0
309.6406050104025,0.0
309.62083867256945,0.0
309.6012928187869,0.0
309.5819656168475,0.0
309.56285524093056,0.0
309.5439598717058,0.0
309.5252776964374,0.0
309.5068069090852,0.0
309.48854571040306,0.0
309.47049230803714,0.0
309.45264491662005,0.0
309.4350017578644,0.0
309.41756106065446,0.0
309.4003210611342,0.0
309.38328000279614,0.0
309.366436136565,0.0
309.3497877208827,0.0
309.33333302178835,0.0
309.31707031299885,0.0
309.3009978759858,0.0
309.28511400005146,0.0
309.26941698240256,0.0
309.2539051282223,0.0
309.23857675074,0.0
309.22343017129975,0.0
309.2084637194264,0.0
309.1936757328901,0.0
309.1790645577691,0.0
309.1646285485104,0.0
309.15036606798895,0.0
309.13627548756455,0.0
309.12235518713766,0.0
309.108603555203,0.0
309.0950189889011,0.0
309.0815998940691,0.0
309.0683446852887,0.0
309.055251785933,0.0
309.04231962821177,0.0
309.0295466532142,0.0
309.01693131095124,0.0
309.00447206039524,0.0
308.99216736951814,0.0
308.98001571532865,0.0
308.96801558390666,0.0
308.95616547043755,0.0
308.94446387924313,0.0
308.9329093238129,0.0
308.9215003268321,0.0
308.91023542020906,0.0
308.89911314510135,0.0
308.88813205193907,0.0
308.8772907004483,0.0
308.8665876596719,0.0
308.85602150798906,0.0
308.84559083313394,0.0
308.83529423221205,0.0
308.82513031171607,0.0
308.8150976875393,0.0
308.8051949849887,0.0
308.79542083879585,0.0
308.78577389312676,0.0
308.77625280159066,0.0
308.7668562272466,0.0
308.75758284261,0.0
308.7484313296566,0.0
308.73940037982624,0.0
308.7304886940244,0.0
308.72169498262343,0.0
308.7130179654617,0.0
308.7044563718421,0.0
308.6960089405294,0.0
308.68767441974563,0.0
308.6794515671654,0.0
308.6713391499092,0.0
308.6633359445362,0.0
308.65544073703524,0.0
308.6476523228154,0.0
308.6399695066953,0.0
308.6323911028907,0.0
308.6249159350024,0.0
308.6175428360014,0.0
308.6102706482146,0.0
308.6030982233087,0.0
308.59602442227293,0.0
308.58904811540145,0.0
308.58216818227436,0.0
308.57538351173775,0.0
308.5686930018834,0.0
308.56209556002653,0.0
308.5555901026839,0.0
308.54917555554977,0.0
308.5428508534723,0.0
308.5366149404279,0.0
308.5304667694957,0.0
308.52440530283053,0.0
308.5184295116356,0.0
308.51253837613405,0.0
308.50673088554015,0.0
308.501006038029,0.0
308.4953628407066,0.0
308.489800309578,0.0
308.4843174695159,0.0
308.47891335422736,0.0
308.47358700622124,0.0
308.4683374767735,0.0
308.4631638258932,0.0
308.45806512228677,0.0
308.45304044332255,0.0
308.44808887499386,0.0
308.44320951188274,0.0
308.4384014571214,0.0
308.433663822355,0.0
308.4289957277023,0.0
308.42439630171657,0.0
308.41986468134616,0.0
308.41540001189395,0.0
308.4110014469769,0.0
308.4066681484846,0.0
308.40239928653784,0.0
308.3981940394466,0.0
308.3940515936671,0.0
308.3899711437597,0.0
308.3859518923445,0.0
308.3819930500588,0.0
308.37809383551195,0.0
308.3742534752417,0.0
308.3704712036688,0.0
308.36674626305233,0.0
308.3630779034438,0.0
308.3594653826419,0.0
308.35590796614565,0.0
308.3524049271088,0.0
308.3489555462927,0.0
308.3455591120196,0.0
308.34221492012523,0.0
308.3389222739116,0.0
308.3356804840994,0.0
308.33248886877965,0.0
308.3293467533665,0.0
308.3262534705477,0.0
308.32320836023763,0.0
308.3202107695271,0.0
308.31726005263585,0.0
308.3143555708626,0.0
308.31149669253665,0.0
308.3086827929681,0.0
308.30591325439894,0.0
308.30318746595304,0.0
308.300504823587,0.0
308.29786473004003,0.0
308.2952665947847,0.0
308.2927098339766,0.0
308.29019387040455,0.0
308.28771813344065,0.0
308.28528205899056,0.0
308.2828850894425,0.0
308.2805266736183,0.0
308.2782062667223,0.0
308.27592333029185,0.0
308.2736773321468,0.0
308.27146774633934,0.0
308.26929405310415,0.0
308.2671557388078,0.0
308.26505229589924,0.0
308.262983222859,0.0
308.26094802414997,0.0
308.25894621016664,0.0
308.25697729718564,0.0
308.2550408073159,0.0
308.2531362684483,0.0
308.2512632142068,0.0
308.24942118389805,0.0
308.24760972246213,0.0
308.24582838042323,0.0
308.24407671384,0.0
308.24235428425646,0.0
308.240660658653,0.0
308.2389954093969,0.0
308.23735811419414,0.0
308.23574835603995,0.0
308.2341657231707,0.0
308.23260980901506,0.0
308.231080212146,0.0
308.2295765362324,0.0
308.22809838999103,0.0
308.2266453871387,0.0
308.225217146345,0.0
308.22381329118394,0.0
308.22243345008746,0.0
308.2210772562978,0.0
308.21974434782084,0.0
308.2184343673788,0.0
308.21714696236444,0.0
308.2158817847941,0.0
308.21463849126167,0.0
308.2134167428928,0.0
308.21221620529894,0.0
308.211036548532,0.0
308.2098774470388,0.0
308.20873857961635,0.0
308.2076196293665,0.0
308.2065202836516,0.0
308.20544023405023,0.0
308.20437917631267,0.0
308.20333681031724,0.0
308.20231284002654,0.0
308.201306973444,0.0
308.2003189225706,0.0
308.1993484033621,0.0
308.1983951356862,0.0
308.1974588432802,0.0
308.19653925370864,0.0
308.1956360983217,0.0
308.19474911221306,0.0
308.19387803417897,0.0
308.1930226066769,0.0
308.19218257578456,0.0
308.19135769115957,0.0
308.1905477059988,0.0
308.1897523769987,0.0
308.1889714643151,0.0
308.18820473152397,0.0
308.18745194558215,0.0
308.1867128767884,0.0
308.1859872987445,0.0
308.18527498831725,0.0
308.18457572559987,0.0
308.18388929387476,0.0
308.1832154795752,0.0
308.1825540722489,0.0
308.18190486452033,0.0
308.1812676520544,0.0
308.18064223351985,0.0
308.18002841055335,0.0
308.17942598772345,0.0
308.17883477249507,0.0
308.1782545751943,0.0
308.17768520897334,0.0
308.177126489776,0.0
308.176578236303,0.0
308.1760402699781,0.0
308.1755124149142,0.0
308.17499449787965,0.0
308.1744863482653,0.0
308.1739877980515,0.0
308.17349868177496,0.0
308.17301883649725,0.0
308.1725481017716,0.0
308.17208631961233,0.0
308.17163333446206,0.0
308.1711889931617,0.0
308.1707531449185,0.0
308.17032564127595,0.0
308.16990633608333,0.0
308.16949508546566,0.0
308.1690917477935,0.0
308.16869618365405,0.0
308.16830825582144,0.0
308.16792782922795,0.0
308.1675547709354,0.0
308.1671889501066,0.0
308.1668302379774,0.0
308.16647850782886,0.0
308.16613363495935,0.0
308.1657954966579,0.0
308.1654639721765,0.0
308.16513894270406,0.0
308.16482029133925,0.0
308.16450790306504,0.0
308.1642016647221,0.0
308.1639014649838,0.0
308.16360719433027,0.0
308.16331874502384,0.0
308.16303601108365,0.0
308.16275888826164,0.0
308.1624872740177,0.0
308.16222106749615,0.0
308.1619601695014,0.0
308.1617044824752,0.0
308.1614539104724,0.0
308.16120835913887,0.0
308.16096773568796,0.0
308.1607319488787,0.0
308.1605009089932,0.0
308.16027452781447,0.0
308.16005271860513,0.0
308.15983539608567,0.0
308.15962247641323,0.0
308.1594138771605,0.0
308.1592095172952,0.0
308.15900931715936,0.0
308.15881319844914,0.0
308.1586210841947,0.0
308.15843289874056,0.0
308.1582485677259,0.0
308.15806801806525,0.0
308.15789117792946,0.0
308.1577179767269,0.0
308.15754834508436,0.0
308.15738221482945,0.0
308.15721951897154,0.0
308.15706019168454,0.0
308.15690416828846,0.0
308.15675138523255,0.0
308.15660178007766,0.0
308.156455291479,0.0
308.15631185916976,0.0
308.15617142394393,0.0
308.1560339276401,0.0
308.15589931312525,0.0
308.15576752427864,0.0
308.15563850597596,0.0
308.1555122040739,0.0
308.1553885653944,0.0
308.15526753770973,0.0
308.15514906972743,0.0
308.1550331110753,0.0
308.1549196122869,0.0
308.1548085247872,0.0
308.1546998008781,0.0
308.1545933937248,0.0
308.15448925734125,0.0
308.1543873465773,0.0
308.15428761710467,0.0
308.1541900254035,0.0
308.1540945287499,0.0
308.1540010852023,0.0
308.15390965358904,0.0
308.15382019349573,0.0
308.1537326652528,0.0
308.15364702992315,0.0
308.1535632492903,0.0
308.1534812858462,0.0
308.15340110277975,0.0
308.1533226639651,0.0
308.1532459339501,0.0
308.1531708779453,0.0
308.1530974618127,0.0
308.1530256520549,0.0
308.1529554158043,0.0
308.1528867208122,0.0
308.1528195354389,0.0
308.15275382864286,0.0
308.1526895699708,0.0
308.15262672954765,0.0
308.1525652780665,0.0
308.15250518677925,0.0
308.15244642748644,0.0
308.15238897252857,0.0
308.1523327947759,0.0
308.15227786762017,0.0
308.152224164965,0.0
308.152171661217,0.0
308.15212033127744,0.0
308.15207015053323,0.0
308.1520210948484,0.0
308.15197314055627,0.0
308.15192626445025,0.0
308.15188044377686,0.0
308.15183565622664,0.0
308.1517918799272,0.0
308.151749093435,0.0
308.1517072757276,0.0
308.1516664061966,0.0
308.1516264646399,0.0
308.15158743125454,0.0
308.1515492866295,0.0
308.1515120117388,0.0
308.1514755879342,0.0
308.15143999693896,0.0
308.1514052208404,0.0
308.1513712420839,0.0
308.15133804346596,0.0
308.1513056081283,0.0
308.1512739195509,0.0
308.1512429615464,0.0
308.1512127182535,0.0
308.15118317413146,0.0
308.1511543139537,0.0
308.15112612280245,0.0
308.15109858606274,0.0
308.15107168941665,0.0
308.1510454188384,0.0
308.1510197605882,0.0
308.1509947012073,0.0
308.1509702275126,0.0
308.1509463265917,0.0
308.15092298579737,0.0
308.1509001927431,0.0
308.1508779352977,0.0
308.1508562015807,0.0
308.1508349799577,0.0
308.1508142590355,0.0
308.1507940276574,0.0
308.1507742748992,0.0
308.15075499006423,0.0
308.1507361626792,0.0
308.15071778248983,0.0
308.15069983945693,0.0
308.1506823237518,0.0
308.15066522575256,0.0
308.1506485360399,0.0
308.1506322453931,0.0
308.1506163447867,0.0
308.15060082538594,0.0
308.1505856785436,0.0
308.150570895796,0.0
308.15055646885975,0.0
308.1505423896277,0.0
308.1505286501661,0.0
308.1505152427107,0.0
308.1505021596637,0.0
308.15048939359,0.0
308.15047693721476,0.0
308.15046478341935,0.0
308.1504529252389,0.0
308.1504413558589,0.0
308.15043006861225,0.0
308.1504190569764,0.0
308.15040831457026,0.0
308.1503978351517,0.0
308.1503876126143,0.0
308.150377640985,0.0
308.15036791442117,0.0
308.1503584272082,0.0
308.15034917375647,0.0
308.15034014859947,0.0
308.1503313463905,0.0
308.15032276190095,0.0
308.1503143900174,0.0
308.15030622573966,0.0
308.1502982641778,0.0
308.15029050055085,0.0
308.1502829301835,0.0
308.15027554850474,0.0
308.15026835104527,0.0
308.1502613334356,0.0
308.1502544914037,0.0
308.15024782077336,0.0
308.1502413174619,0.0
308.15023497747836,0.0
308.15022879692157,0.0
308.15022277197806,0.0
308.15021689892063,0.0
308.1502111741062,0.0
308.1502055939739,0.0
308.15020015504416,0.0
308.15019485391576,0.0
308.1501896872653,0.0
308.15018465184477,0.0
308.15017974448034,0.0
308.1501749620707,0.0
308.15017030158543,0.0
308.1501657600637,0.0
308.15016133461245,0.0
308.15015702240527,0.0
308.15015282068066,0.0
308.1501487267409,0.0
308.15014473795054,0.0
308.15014085173505,0.0
308.15013706557954,0.0
308.15013337702754,0.0
308.15012978367946,0.0
308.15012628319175,0.0
308.1501228732753,0.0
308.1501195516945,0.0
308.15011631626595,0.0
308.15011316485754,0.0
308.1501100953868,0.0
308.1501071058205,0.0
308.15010419417297,0.0
308.15010135850537,0.0
308.15009859692464,0.0
308.1500959075824,0.0
308.15009328867393,0.0
308.15009073843737,0.0
308.1500882551525,0.0
308.1500858371402,0.0
308.15008348276103,0.0
308.15008119041477,0.0
308.15007895853944,0.0
308.1500767856102,0.0
308.150074670139,0.0
308.150072610673,0.0
308.1500706057948,0.0
308.15006865412045,0.0
308.15006675429987,0.0
308.15006490501514,0.0
308.15006310498046,0.0
308.1500613529408,0.0
308.1500596476718,0.0
308.1500579879786,0.0
308.1500563726954,0.0
308.1500548006848,0.0
308.150053270837,0.0
308.15005178206945,0.0
308.15005033332574,0.0
308.1500489235755,0.0
308.15004755181354,0.0
308.15004621705947,0.0
308.1500449183566,0.0
308.1500436547722,0.0
308.15004242539624,0.0
308.1500412293411,0.0
308.15004006574134,0.0
308.1500389337527,0.0
308.15003783255185,0.0
308.15003676133597,0.0
308.15003571932215,0.0
308.15003470574686,0.0
308.1500337198657,0.0
308.15003276095274,0.0
308.1500318283002,0.0
308.1500309212181,0.0
308.15003003903354,0.0
308.15002918109076,0.0
308.1500283467501,0.0
308.15002753538835,0.0
308.1500267463977,0.0
308.15002597918584,0.0
308.15002523317537,0.0
308.15002450780344,0.0
308.1500238025215,0.0
308.15002311679484,0.0
308.1500224501023,0.0
308.15002180193613,0.0
308.1500211718013,0.0
308.15002055921553,0.0
308.1500199637088,0.0
308.15001938482294,0.0
308.1500188221118,0.0
308.1500182751404,0.0
308.150017743485,0.0
308.1500172267328,0.0
308.15001672448153,0.0
308.15001623633924,0.0
308.15001576192424,0.0
308.1500153008645,0.0
308.1500148527977,0.0
308.15001441737087,0.0
308.1500139942403,0.0
308.1500135830709,0.0
308.15001318353654,0.0
308.1500127953195,0.0
308.1500124181103,0.0
308.15001205160746,0.0
308.1500116955175,0.0
308.1500113495545,0.0
308.1500110134401,0.0
308.1500106869031,0.0
308.1500103696796,0.0
308.1500100615123,0.0
308.150009762151,0.0
308.15000947135195,0.0
308.1500091888777,0.0
308.1500089144971,0.0
308.1500086479853,0.0
308.15000838912306,0.0
308.1500081376972,0.0
308.15000789349995,0.0
308.15000765632936,0.0
308.15000742598835,0.0
308.1500072022856,0.0
308.15000698503445,0.0
308.15000677405345,0.0
308.15000656916567,0.0
308.1500063701993,0.0
308.1500061769867,0.0
308.15000598936507,0.0
308.1500058071756,0.0
308.150005630264,0.0
308.1500054584798,0.0
308.1500052916769,0.0
308.15000512971284,0.0
308.150004972449,0.0
308.1500048197505,0.0
308.15000467148604,0.0
308.150004527528,0.0
308.1500043877519,0.0
308.15000425203675,0.0
308.1500041202648,0.0
308.15000399232133,0.0
308.15000386809487,0.0
308.1500037474767,0.0
308.15000363036125,0.0
308.1500035166456,0.0
308.1500034062296,0.0
308.1500032990159,0.0
308.1500031949095,0.0
308.1500030938182,0.0
308.150002995652,0.0
308.15000290032356,0.0
308.15000280774757,0.0
308.1500027178413,0.0
308.1500026305239,0.0
308.1500025457168,0.0
308.1500024633435,0.0
308.15000238332965,0.0
308.15000230560247,0.0
308.15000223009145,0.0
308.15000215672785,0.0
308.1500020854445,0.0
308.1500020161762,0.0
308.1500019488594,0.0
308.1500018834321,0.0
308.15000181983396,0.0
308.1500017580061,0.0
308.1500016978912,0.0
308.1500016394334,0.0
308.1500015825782,0.0
308.1500015272726,0.0
308.1500014734645,0.0
308.15000142110364,0.0
308.15000137014056,0.0
308.1500013205272,0.0
308.15000127221657,0.0
308.1500012251629,0.0
308.15000117932135,0.0
308.15000113464816,0.0
308.1500010911007,0.0
308.1500010486372,0.0
308.1500010072168,0.0
308.15000096679967,0.0
308.15000092734664,0.0
308.15000088881965,0.0
308.1500008511811,0.0
308.1500008143946,0.0
308.15000077842404,0.0
308.1500007432344,0.0
308.150000708791,0.0
308.1500006750602,0.0
308.1500006420086,0.0
308.15000060960364,0.0
308.15000057781316,0.0
308.15000054660584,0.0
308.1500005159504,0.0
308.1500004858165,0.0
308.150000456174,0.0
308.15000042699324,0.0
308.1500003982451,0.0
308.15000036990045,0.0
308.1500003419311,0.0
308.1500003143087,0.0
308.1500002870055,0.0
308.1500002599939,0.0
308.15000023324643,0.0
308.15000020673625,0.0
308.1500001804363,0.0
308.1500001543199,0.0
308.1500001283606,0.0
308.150000102532,0.0
308.1500000768077,0.0
308.1500000511617,0.0
308.1500000255678,0.0
308.15,0.0
